participant_ID,full_clip_name,clip_label,genre_code,familiarity_M17,stimulus_group,age_group,country_code,thought_or_not_response.keys,have_thought_input.text,rating_Q1_music_related.response,rating_Q2_spontaneous.response,rating_Q3_reality.response,no_thought_input.text,general_rating_Q1_familiarity.response,general_rating_Q2_enjoy.response,banana_attnCheck.text,demographics.headphones,demographics.age,demographics.livingCountry,demographics.birthCountry,demographics.nativeLanguage,demographics.otherLanguage,demographics.otherLanguageText,demographics.gender,demographics.hearingImpariments,demographics.hearingImpairmentsText,demographics.education,demographics.musicianIdentification,demographics.feedback
801,Pop_L_05_new-clip_Pop_HIGH_The_Edge_Of_Glory.mp3,Pop_L_05,Pop,L,5,61to75,UK,y,loud concert. not fun in my eyes but i appreciate we're all different,5,5,4,NA,1,1,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,1,NA
801,80s_H_05_new-clip_80s_HIGH_Who_Can_It_Be_Now_.mp3,80s_H_05,80s,H,5,61to75,UK,n,NA,NA,NA,NA,not my taste - cant relax in into,1,1,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,1,NA
801,"Cla_H_05_new-clip_Classical_HIGH_Wiegenlied,_Op._49,_No._4_-Arr._for_Cello_and_Piano-_-Brahms_Lullaby-.mp3",Cla_H_05,Cla,H,5,61to75,UK,n,NA,NA,NA,NA,why should it? i was trying to think of the tune,3,2,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,1,NA
801,Fil_L_05_new-clip_Film_LOW_Main_Titles.mp3,Fil_L_05,Fil,L,5,61to75,UK,n,NA,NA,NA,NA,not my taste in music. seemed to vary slightly from one type to another. started quite relaxed but thenn less so,1,1,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,1,NA
801,Met_L_05_new-clip_Metal_LOW_Under_the_Knife.mp3,Met_L_05,Met,L,5,61to75,UK,n,NA,NA,NA,NA,it was too loud and tinny to think of anything - how could you relax and dream with that noise,1,1,banana,TRUE,61,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,5,1,NA
802,60s_L_08_new-clip_60s_LOW_This_Time_the_Dreams_on_Me.mp3,60s_L_08,60s,L,8,46to60,UK,y,"An old fashioned film, people dancing on a dance floor.",5,5,2,NA,1,3,banana,TRUE,47,United Kingdom,United Kingdom,England,FALSE,NA,Female,FALSE,NA,5,1,No
802,80s_L_08_new-clip_80s_LOW_是否.mp3,80s_L_08,80s,L,8,46to60,UK,y,Sitting in a tranquil Summer garden looking down to a calm lake.,5,5,2,NA,1,4,banana,TRUE,47,United Kingdom,United Kingdom,England,FALSE,NA,Female,FALSE,NA,5,1,No
802,Amb_L_08_new-clip_Ambient_HIGH_Interloper.mp3,Amb_L_08,Amb,L,8,46to60,UK,y,"It makes me think of outer space, the stars and planets.",5,5,3,NA,1,4,banana,TRUE,47,United Kingdom,United Kingdom,England,FALSE,NA,Female,FALSE,NA,5,1,No
802,Cla_L_08_new-clip_Classical_MED_The_Gardens_Light.mp3,Cla_L_08,Cla,L,8,46to60,UK,y,Sitting on a beach watching the gentle lapping of the waves.,5,5,2,NA,1,4,banana,TRUE,47,United Kingdom,United Kingdom,England,FALSE,NA,Female,FALSE,NA,5,1,No
802,Fil_H_08_new-clip_Film_HIGH_Theme_From_Jurassic_Park.mp3,Fil_H_08,Fil,H,8,46to60,UK,y,"Dinosaurs, as its the theme to Jurassic Park.",5,5,1,NA,5,4,banana,TRUE,47,United Kingdom,United Kingdom,England,FALSE,NA,Female,FALSE,NA,5,1,No
802,Fun_H_08_new-clip_Funk_HIGH_The_Boss.mp3,Fun_H_08,Fun,H,8,46to60,UK,y,Being in a busy city with lots of people walking around in a rush to get where they are going.,5,5,2,NA,1,3,banana,TRUE,47,United Kingdom,United Kingdom,England,FALSE,NA,Female,FALSE,NA,5,1,No
802,Jaz_H_08_new-clip_Jazz_HIGH_My_Baby_Just_Cares_for_Me_-2013_-_Remaster-.mp3,Jaz_H_08,Jaz,H,8,46to60,UK,y,"Happy music and for some reason a cat strutting down the street, tail in the air and happy.",4,4,5,NA,2,3,banana,TRUE,47,United Kingdom,United Kingdom,England,FALSE,NA,Female,FALSE,NA,5,1,No
802,Met_H_08_new-clip_Metal_HIGH_Can_I_Play_with_Madness_-_2015_Remaster.mp3,Met_H_08,Met,H,8,46to60,UK,y,"Cars racing around a circuit fast, trying to pass each other.",4,5,5,NA,1,4,banana,TRUE,47,United Kingdom,United Kingdom,England,FALSE,NA,Female,FALSE,NA,5,1,No
802,Pop_H_08_new-clip_Pop_LOW_ghost.mp3,Pop_H_08,Pop,H,8,46to60,UK,y,It makes me feel like I'm celebrating Christmas,5,5,3,NA,1,4,banana,TRUE,47,United Kingdom,United Kingdom,England,FALSE,NA,Female,FALSE,NA,5,1,No
802,Ele_L_08_new-clip_Electronic_MED_Dumb_Love.mp3,Ele_L_08,Ele,L,8,46to60,UK,n,NA,NA,NA,NA,Nothing popped into my mind at all this time.,1,3,banana,TRUE,47,United Kingdom,United Kingdom,England,FALSE,NA,Female,FALSE,NA,5,1,No
803,60s_H_01_new-clip_60s_HIGH_Summer_in_the_City_-_Remastered.mp3,60s_H_01,60s,H,1,61to75,UK,y,Sixties classic. Brings back that era. Remember radio in the seventies with parents,5,4,2,NA,5,5,banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,7,2,Nothing to add
803,80s_H_01_new-clip_80s_HIGH_Take_on_Me.mp3,80s_H_01,80s,H,1,61to75,UK,y,Remembered the AHA video. Quite a decent pop tune. A bit nostalgic.,5,5,1,NA,5,3,banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,7,2,Nothing to add
803,Amb_H_01_new-clip_Ambient_HIGH_A_Walk.mp3,Amb_H_01,Amb,H,1,61to75,UK,y,I am chilling out on a beach somewhere maybe in the south seas. Relaxing,5,5,5,NA,1,3,banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,7,2,Nothing to add
803,"Cla_H_01_new-clip_Classical_HIGH_Tchaikovsky-_Swan_Lake,_Op._20,_Act_2-_No._10,_Scene._Moderato.mp3",Cla_H_01,Cla,H,1,61to75,UK,y,Swan Lake. Ballet dancers on a stage. Powerful and moving. Nuryev,5,4,1,NA,5,5,banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,7,2,Nothing to add
803,Ele_H_01_new-clip_Electronic_LOW_Simplicity.mp3,Ele_H_01,Ele,H,1,61to75,UK,y,Early seventies electric piano. Quite cool. Would enjoy this in the right mood.,4,4,3,NA,1,4,banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,7,2,Nothing to add
803,Fil_L_01_new-clip_Film_MED_Tinker_Tailor_Soldier_Spy.mp3,Fil_L_01,Fil,L,1,61to75,UK,y,Modern piano piece. A bit pretentious and cold. Thinks its better than it is. ,5,5,2,NA,1,2,banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,7,2,Nothing to add
803,Fun_L_01_new-clip_Funk_LOW_Make_Some_Noise.mp3,Fun_L_01,Fun,L,1,61to75,UK,y,Miles Davis funk rock maybe? Not his best a bit plodding. ,5,4,3,NA,1,2,banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,7,2,Nothing to add
803,Jaz_L_01_new-clip_Jazz_LOW_London_in_July.mp3,Jaz_L_01,Jaz,L,1,61to75,UK,y,On the left bank in Paris enjoying life with Sartre and Gansbourg.,4,4,3,NA,1,5,banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,7,2,Nothing to add
803,Met_L_01_new-clip_Metal_LOW_Endzeit.mp3,Met_L_01,Met,L,1,61to75,UK,y,Heavy rock misery. Musical torture. Tuneless garbage. Headbanging nonsense.,5,4,2,NA,1,1,banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,7,2,Nothing to add
803,Pop_L_01_new-clip_Pop_MED_Thank_You.mp3,Pop_L_01,Pop,L,1,61to75,UK,y,Thoughts of beautiful melancholy. Soothing a reassuring. Enjoying a nice cup of coffee,4,4,3,NA,1,4,banana,TRUE,63,United Kingdom,United Kingdom,English,FALSE,NA,Female,FALSE,NA,7,2,Nothing to add
804,60s_L_07_new-clip_60s_MED_Im_Waiting_For_The_Man.mp3,60s_L_07,60s,L,7,61to75,UK,y,jumping on a motorbike and riding route  66,4,3,5,NA,1,3,banana,TRUE,71,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,3,1,it was an interesting survey. I enjoyed listening to the music and seeing what it evoked in me 
804,Amb_L_07_new-clip_Ambient_HIGH_Dont_Bother_Theyre_Here.mp3,Amb_L_07,Amb,L,7,61to75,UK,y,"floating on your back in water, relaxing ",3,3,4,NA,1,5,banana,TRUE,71,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,3,1,it was an interesting survey. I enjoyed listening to the music and seeing what it evoked in me 
804,Fil_H_07_new-clip_Film_HIGH_Star_Wars_-Main_Theme-.mp3,Fil_H_07,Fil,H,7,61to75,UK,y,shooting off into space,4,4,2,NA,5,3,banana,TRUE,71,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,3,1,it was an interesting survey. I enjoyed listening to the music and seeing what it evoked in me 
804,Fun_H_07_new-clip_Funk_HIGH_1999.mp3,Fun_H_07,Fun,H,7,61to75,UK,y,"initially i felt nothing, i thought it was relaxing until the beat came in, then it felt like you should get up and dance",3,3,4,NA,3,3,banana,TRUE,71,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,3,1,it was an interesting survey. I enjoyed listening to the music and seeing what it evoked in me 
804,Jaz_H_07_new-clip_Jazz_HIGH_Feeling_Good.mp3,Jaz_H_07,Jaz,H,7,61to75,UK,y,Ok i am apologising now....... but it sounded like something you would hear in a strip joint ,4,4,3,NA,3,2,banana,TRUE,71,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,3,1,it was an interesting survey. I enjoyed listening to the music and seeing what it evoked in me 
804,Pop_H_07_new-clip_Pop_HIGH_Slow_Dancing.mp3,Pop_H_07,Pop,H,7,61to75,UK,y,"i imagined people swaying to the music, somewhere warm, in the sun, dancing away , lot in each other",4,4,4,NA,2,4,banana,TRUE,71,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,3,1,it was an interesting survey. I enjoyed listening to the music and seeing what it evoked in me 
804,80s_L_07_new-clip_80s_LOW_Breaking_Away.mp3,80s_L_07,80s,L,7,61to75,UK,n,NA,NA,NA,NA,im not entirely sure. maybe because i hadnt heard the music before ,1,4,banana,TRUE,71,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,3,1,it was an interesting survey. I enjoyed listening to the music and seeing what it evoked in me 
804,"Cla_L_07_new-clip_Classical_LOW_Sonata_No._2_for_Violin,_Piano_and_Drums.mp3",Cla_L_07,Cla,L,7,61to75,UK,n,NA,NA,NA,NA,it just didnt give me anything,1,3,banana,TRUE,71,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,3,1,it was an interesting survey. I enjoyed listening to the music and seeing what it evoked in me 
804,Ele_L_07_new-clip_Electronic_LOW_Memoria.mp3,Ele_L_07,Ele,L,7,61to75,UK,n,NA,NA,NA,NA,"i am not sure , possibly because it was new to me ",1,4,banana,TRUE,71,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,3,1,it was an interesting survey. I enjoyed listening to the music and seeing what it evoked in me 
804,Met_H_07_new-clip_Metal_HIGH_What_Ive_Done.mp3,Met_H_07,Met,H,7,61to75,UK,n,NA,NA,NA,NA,"it really didnt do anything for me. \i closed my eyes and it started somewhat relaxing , then built  up to something heavy metalish ",1,1,banana,TRUE,71,United Kingdom,United Kingdom,english,FALSE,NA,Female,FALSE,NA,3,1,it was an interesting survey. I enjoyed listening to the music and seeing what it evoked in me 
805,60s_L_08_new-clip_60s_LOW_This_Time_the_Dreams_on_Me.mp3,60s_L_08,60s,L,8,61to75,UK,y,The thoughts of watching the end of a movie when everything works out in the end,5,4,4,NA,1,5,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,2,NA
805,80s_L_08_new-clip_80s_LOW_是否.mp3,80s_L_08,80s,L,8,61to75,UK,y,Imagined watching a romantic movie,5,5,4,NA,1,5,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,2,NA
805,Amb_L_08_new-clip_Ambient_HIGH_Interloper.mp3,Amb_L_08,Amb,L,8,61to75,UK,y,"I did not particularly enjoy the music, however it reminded me of the music you listen to when being placed on hold on the phone",5,3,5,NA,3,1,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,2,NA
805,Cla_L_08_new-clip_Classical_MED_The_Gardens_Light.mp3,Cla_L_08,Cla,L,8,61to75,UK,y,Imagined having a relaxing back massage at a spa,5,5,1,NA,1,5,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,2,NA
805,Fil_H_08_new-clip_Film_HIGH_Theme_From_Jurassic_Park.mp3,Fil_H_08,Fil,H,8,61to75,UK,y,I imagined being at a concert listening to an orchestra,5,4,4,NA,1,5,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,2,NA
805,Jaz_H_08_new-clip_Jazz_HIGH_My_Baby_Just_Cares_for_Me_-2013_-_Remaster-.mp3,Jaz_H_08,Jaz,H,8,61to75,UK,y,I imagined being in a lovely piano bar enjoying nice food and drink listening to music,5,5,1,NA,4,5,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,2,NA
805,Ele_L_08_new-clip_Electronic_MED_Dumb_Love.mp3,Ele_L_08,Ele,L,8,61to75,UK,n,NA,NA,NA,NA,"Not my type off music, switched off during listening",1,1,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,2,NA
805,Fun_H_08_new-clip_Funk_HIGH_The_Boss.mp3,Fun_H_08,Fun,H,8,61to75,UK,n,NA,NA,NA,NA,"Did not enjoy listening to the music, not my taste",1,1,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,2,NA
805,Met_H_08_new-clip_Metal_HIGH_Can_I_Play_with_Madness_-_2015_Remaster.mp3,Met_H_08,Met,H,8,61to75,UK,n,NA,NA,NA,NA,"The music did not prompt any thoughts or scenes, did not enjoy it",1,1,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,2,NA
805,Pop_H_08_new-clip_Pop_LOW_ghost.mp3,Pop_H_08,Pop,H,8,61to75,UK,n,NA,NA,NA,NA,Music not that enjoyable to listen to and did not prompt and thoughts,1,2,banana,TRUE,64,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,3,2,NA
806,60s_H_03_new-clip_60s_HIGH_Crimson_and_Clover_-Single_Version-.mp3,60s_H_03,60s,H,3,61to75,UK,y,"American cowboy style music - thoughts of the ""Rust"" trial I had been watching. ",5,5,1,NA,1,3,Bananna,TRUE,65,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,I didn't spell banana correctly! I don't know why. 
806,80s_H_03_new-clip_80s_HIGH_Total_Eclipse_of_the_Heart.mp3,80s_H_03,80s,H,3,61to75,UK,y,I don't like the original singer of this music - I thought about her.,5,5,1,NA,1,1,Bananna,TRUE,65,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,I didn't spell banana correctly! I don't know why. 
806,Amb_H_03_new-clip_Ambient_MED_Study_Music_-Concentrate-.mp3,Amb_H_03,Amb,H,3,61to75,UK,y,Initially I remembered my daughter playing the theme from Gladiator but then felt relaxed as it wes  ,5,5,1,NA,1,5,Bananna,TRUE,65,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,I didn't spell banana correctly! I don't know why. 
806,"Cla_H_03_new-clip_Classical_HIGH_Cello_Suite_No._1_in_G_Major,_BWV_1007-_I._Prélude.mp3",Cla_H_03,Cla,H,3,61to75,UK,y,Just a feeling of mild sadness ,4,4,3,NA,1,2,Bananna,TRUE,65,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,I didn't spell banana correctly! I don't know why. 
806,Fil_L_03_new-clip_Film_MED_The_world_is_amazed_-_Main_Title_Theme.mp3,Fil_L_03,Fil,L,3,61to75,UK,y,"I imagined the start of ""Dallas"" then Jurassic Park.",5,5,1,NA,1,3,Bananna,TRUE,65,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,I didn't spell banana correctly! I don't know why. 
806,Jaz_L_03_new-clip_Jazz_LOW_Ainda_Mais_Amor.mp3,Jaz_L_03,Jaz,L,3,61to75,UK,y,I was thinking of latin america and then jazz being played,5,4,2,NA,1,4,Bananna,TRUE,65,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,I didn't spell banana correctly! I don't know why. 
806,Met_L_03_new-clip_Metal_LOW_Viaje_Por_Existir.mp3,Met_L_03,Met,L,3,61to75,UK,y,"At first the electronic organ - back at uni times playing ""yes"" but then not much as it changed.",5,5,3,NA,1,4,Bananna,TRUE,65,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,I didn't spell banana correctly! I don't know why. 
806,Pop_L_03_new-clip_Pop_MED_You_Belong_to_Me.mp3,Pop_L_03,Pop,L,3,61to75,UK,y,"James Bond type of situations, not that I am a James Bond ""fan""",5,4,3,NA,1,4,Bananna,TRUE,65,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,I didn't spell banana correctly! I don't know why. 
806,Ele_H_03_new-clip_Electronic_HIGH_One_More_Time.mp3,Ele_H_03,Ele,H,3,61to75,UK,n,NA,NA,NA,NA,I was feeling puzzled that it didn't really remind me of anything as it felt quite famil,1,3,Bananna,TRUE,65,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,I didn't spell banana correctly! I don't know why. 
806,Fun_L_03_new-clip_Funk_HIGH_Them_Changes.mp3,Fun_L_03,Fun,L,3,61to75,UK,n,NA,NA,NA,NA,"I don't know, it just didn't do anything for me except feel a bit negative.",1,1,Bananna,TRUE,65,United Kingdom,United Kingdom,English,FALSE,NA,Male,FALSE,NA,5,2,I didn't spell banana correctly! I don't know why. 
807,60s_L_11_new-clip_60s_MED_Through_with_You.mp3,60s_L_11,60s,L,11,61to75,UK,y,I imagined a western scenario. Cowboys galloping across a desert. Blue skies and mountains in the background.,5,5,4,NA,1,5,Banana,TRUE,75,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,TRUE,I am a little deaf in my left ear.,2,3,"Very interesting, I hope my imaginings are of some use. Thank you."
807,80s_L_11_new-clip_80s_MED_Your_Love_Drives_Me_Crazy.mp3,80s_L_11,80s,L,11,61to75,UK,y,"I imagined a rushing stream in a cold snowy scene, perhaps in Norway. There is spray in the air and salmon leaping as they make their way upstream. It's a s",5,5,5,NA,1,5,Banana,TRUE,75,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,TRUE,I am a little deaf in my left ear.,2,3,"Very interesting, I hope my imaginings are of some use. Thank you."
807,Amb_L_11_new-clip_Ambient_MED_The_Stargazers_Journey.mp3,Amb_L_11,Amb,L,11,61to75,UK,y,"A dreamy type sequence, me floating through strange trees and flowers. Up high with no means of  support but not worried.",5,5,5,NA,1,5,Banana,TRUE,75,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,TRUE,I am a little deaf in my left ear.,2,3,"Very interesting, I hope my imaginings are of some use. Thank you."
807,Cla_L_11_new-clip_Classical_MED_Elf_kurze_Stücke-_No._4_in_A_Minor.mp3,Cla_L_11,Cla,L,11,61to75,UK,y,It's night in London. Walking the Embankment under the creamy light of the lamp posts. There are few people around and the pavement is wet.,5,5,4,NA,1,5,Banana,TRUE,75,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,TRUE,I am a little deaf in my left ear.,2,3,"Very interesting, I hope my imaginings are of some use. Thank you."
807,Ele_L_11_new-clip_Electronic_LOW_El_Orden_del_Universo.mp3,Ele_L_11,Ele,L,11,61to75,UK,y,I imagined a futuristic scenario. The view through the front screen of a spaceship taking off.,5,5,3,NA,1,5,Banana,TRUE,75,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,TRUE,I am a little deaf in my left ear.,2,3,"Very interesting, I hope my imaginings are of some use. Thank you."
807,Fil_H_11_new-clip_Film_HIGH_The_Avengers_-_From__The_Avengers__Score.mp3,Fil_H_11,Fil,H,11,61to75,UK,y,Ancient Rome. Roman army returning triumphant from far off battles. The streets are full of cheering people. It's a bright sunny day.,5,5,3,NA,1,5,Banana,TRUE,75,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,TRUE,I am a little deaf in my left ear.,2,3,"Very interesting, I hope my imaginings are of some use. Thank you."
807,Jaz_H_11_new-clip_Jazz_HIGH_Fly_Me_To_The_Moon_-_2008_Remastered.mp3,Jaz_H_11,Jaz,H,11,61to75,UK,y,"I imagined a ballroom, perhaps on a cruise ship, with people dancing.",5,5,4,NA,4,5,Banana,TRUE,75,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,TRUE,I am a little deaf in my left ear.,2,3,"Very interesting, I hope my imaginings are of some use. Thank you."
807,Met_H_11_new-clip_Metal_HIGH_Killing_In_The_Name.mp3,Met_H_11,Met,H,11,61to75,UK,y,"I imagined a dark street in a large city, maybe New York. It's raining and something bad is about to happen.",5,5,4,NA,1,5,Banana,TRUE,75,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,TRUE,I am a little deaf in my left ear.,2,3,"Very interesting, I hope my imaginings are of some use. Thank you."
807,Pop_H_11_new-clip_Pop_HIGH_ocean_eyes.mp3,Pop_H_11,Pop,H,11,61to75,UK,y,"I imagined a tropical island, on the beach with palm trees and coconuts dropping from the trees.",5,5,4,NA,1,5,Banana,TRUE,75,United Kingdom,United Kingdom,English,TRUE,Spanish,Male,TRUE,I am a little deaf in my left ear.,2,3,"Very interesting, I hope my imaginings are of some use. Thank you."
